Node Number	X Location (µm)	Y Location (µm)	Z Location (µm)	Directional Deformation (µm)
22742	-6,6723e-002	1,2135	0,	3,0671e-003
22743	-1,232	0,80326	0,	3,3521e-003
22744	-0,35803	-1,5297	0,	8,2111e-004
22745	1,5127	-0,40533	0,	2,5233e-004
22746	-1,29	0,70555	0,	1,4795e-003
22747	-0,97182	0,76362	0,	1,8456e-002
22748	1,1523	1,2063	0,	3,2755e-003
22749	-1,1256	-1,2074	0,	1,5292e-003
22750	-1,0117	-1,2741	0,	1,453e-003
22751	1,3627	-0,90212	0,	4,1441e-004
22752	1,444	-0,80977	0,	2,8908e-004
22753	-0,80165	-1,4461	0,	1,0241e-003
22754	-0,89913	-1,3567	0,	1,2497e-003
22755	-1,4573	-0,81072	0,	1,6358e-003
22756	-1,3918	-0,91179	0,	1,6547e-003
22757	-0,6852	-0,9204	0,	5,3232e-003
22758	-0,73583	-0,87482	0,	5,5432e-003
22759	-0,50651	1,0564	0,	3,1818e-002
22760	-0,43611	1,083	0,	3,0458e-002
22761	-0,86657	-0,73168	0,	5,8668e-003
22762	-0,90865	-0,68186	0,	5,8251e-003
22763	-0,30145	1,1203	0,	2,3193e-002
22764	-0,37273	1,1048	0,	2,7335e-002
22765	1,1511	0,17212	0,	8,5807e-003
22766	1,1398	0,24106	0,	1,0537e-002
22767	-1,0892	-0,13417	0,	6,1502e-003
22768	-1,1357	-0,17244	0,	5,3734e-003
22769	0,26705	1,7179	0,	1,9647e-004
22770	0,3199	1,5976	0,	2,1758e-004
22771	0,88803	-0,7424	0,	1,4044e-002
22772	0,93365	-0,68954	0,	8,3204e-003
22773	1,164	-0,10109	0,	2,12e-003
22774	1,1558	-0,16673	0,	1,3377e-003
22775	1,0986	-0,12909	0,	2,4024e-003
22776	0,34589	-1,1673	0,	3,0229e-002
22777	0,493	1,1298	0,	1,3172e-003
22778	-0,86771	0,87619	0,	2,953e-002
22779	5,599e-002	-1,2022	0,	1,0625e-002
22780	-1,1769	0,34653	0,	2,9423e-003
22781	-0,20815	1,1951	0,	1,1628e-002
22782	-1,0614	0,63561	0,	7,3427e-003
22783	0,79113	1,3269	0,	8,8568e-004
22784	-0,58293	-1,4512	0,	1,0114e-003
22785	1,4432	-0,60573	0,	2,5318e-004
22786	-1,3319	0,79753	0,	1,5364e-003
22787	1,1674	-2,7922e-002	0,	3,289e-003
22788	-0,38719	1,0352	0,	3,3329e-002
22789	-1,1354	-0,2478	0,	5,3221e-003
22790	-1,0237	-1,4093	0,	1,035e-003
22791	1,1399	-0,23739	0,	8,8067e-004
22792	0,44151	1,5833	0,	2,239e-004
22793	-0,99931	1,291	0,	1,4612e-002
22794	1,6261	-0,22163	0,	2,9677e-004
22795	0,80729	-1,4332	0,	1,3071e-002
22796	0,90923	-1,362	0,	1,1928e-002
22797	-0,18749	-1,6578	0,	6,2579e-004
22798	-6,4355e-002	-1,6543	0,	7,0292e-004
22799	0,18991	-1,6612	0,	2,7168e-003
22800	7,0002e-002	-1,6545	0,	1,1516e-003
22801	-1,5852	0,43941	0,	6,6168e-004
22802	-1,6	0,31517	0,	7,2555e-004
22803	1,1215	-1,216	0,	7,0481e-003
22804	1,0208	-1,2825	0,	1,0183e-002
22805	-0,79989	1,4433	0,	1,1572e-002
22806	-0,89251	1,3854	0,	1,2722e-002
22807	1,3785	0,91433	0,	7,8713e-003
22808	1,4415	0,8144	0,	7,9738e-003
22809	-1,648	5,9146e-002	0,	8,5012e-004
22810	-1,6215	0,18109	0,	7,9331e-004
22811	0,68909	0,94677	0,	6,9384e-003
22812	0,747	0,8979	0,	9,1076e-003
22813	3,5051e-002	1,1616	0,	1,5428e-003
22814	0,10375	1,1571	0,	7,544e-004
22815	1,5026	0,69164	0,	7,3705e-003
22816	1,5445	0,58292	0,	6,4578e-003
22817	-0,17419	-1,1279	0,	4,5915e-003
22818	-0,2425	-1,1187	0,	4,1969e-003
22819	-1,5214	-0,68725	0,	1,5786e-003
22820	-1,5682	-0,57595	0,	1,5119e-003
22821	0,7505	-0,90172	0,	2,8133e-002
22822	0,68571	-0,94586	0,	3,0501e-002
22823	0,1685	1,1499	0,	5,5398e-004
22824	0,23775	1,1395	0,	5,4988e-004
22825	0,9451	0,69023	0,	1,4653e-002
22826	0,89616	0,74802	0,	1,3771e-002
22827	-0,78209	-0,83089	0,	5,7054e-003
22828	-0,82456	-0,77985	0,	5,8603e-003
22829	-1,154	2,7967e-002	0,	4,5383e-003
22830	-1,1559	9,5803e-002	0,	4,182e-003
22831	1,1593	0,10722	0,	6,6653e-003
22832	1,0971	0,13254	0,	8,682e-003
22833	0,84447	-0,79395	0,	1,9682e-002
22834	0,82451	-0,73294	0,	2,0433e-002
22835	0,62943	-0,98368	0,	3,2094e-002
22836	0,56563	-1,0234	0,	3,3325e-002
22837	-1,0008	-0,58126	0,	5,5786e-003
22838	-0,94893	-0,63101	0,	5,8276e-003
22839	-0,56665	1,0263	0,	3,324e-002
22840	-0,6319	0,98754	0,	3,4767e-002
22841	0,97499	-0,63625	0,	4,4967e-003
22842	1,0287	-0,57872	0,	1,6393e-003
22843	1,1093	0,37582	0,	1,3324e-002
22844	1,1253	0,30523	0,	1,2061e-002
22845	1,2816	-1,0119	0,	1,2764e-003
22846	1,413	-1,0249	0,	4,532e-004
22847	-7,6019e-002	1,6418	0,	3,7472e-004
22848	-0,19265	1,656	0,	6,5358e-004
22849	-0,5739	-0,99683	0,	4,919e-003
22850	-0,63311	-0,95855	0,	5,1438e-003
22851	1,2411	1,2274	0,	3,0792e-003
22852	1,2615	1,1187	0,	5,1674e-003
22853	-1,3088	-1,022	0,	1,66e-003
22854	-1,2286	-1,1133	0,	1,6287e-003
22855	1,6158	0,19904	0,	1,5317e-003
22856	1,5971	0,33304	0,	3,0592e-003
22857	1,7167	0,27631	0,	1,3538e-003
22858	-1,7379	-0,27379	0,	9,2796e-004
22859	-1,6526	-0,19528	0,	1,1167e-003
22860	-1,6348	-0,33009	0,	1,2825e-003
22861	-0,53536	1,6691	0,	5,3289e-003
22862	-0,4362	1,5916	0,	5,348e-003
22863	-0,56488	1,5475	0,	8,7904e-003
22864	-1,0979	-2,8417e-003	0,	5,634e-003
22865	0,13108	1,0955	0,	8,7034e-004
22866	-0,72321	-0,81523	0,	6,5165e-003
22867	1,0271	-1,4105	0,	8,6467e-003
22868	1,1666	3,7621e-002	0,	4,7096e-003
22869	0,79982	-0,85616	0,	2,4569e-002
22870	-0,8938	-0,6241	0,	6,6258e-003
22871	-0,51073	0,98334	0,	3,7239e-002
22872	0,90942	-0,6281	0,	8,1094e-003
22873	1,0744	0,2616	0,	1,2302e-002
22874	1,6347	8,6298e-002	0,	7,5488e-004
22875	0,62602	-0,91342	0,	3,5273e-002
22876	1,5823	0,45136	0,	4,7018e-003
22877	1,5614	0,79618	0,	6,3365e-003
22878	-1,5726	-0,79449	0,	1,314e-003
22879	1,2182	-1,1179	0,	3,2101e-003
22880	-2,3393e-003	1,7446	0,	2,6393e-004
22881	-1,7217	0,26604	0,	5,5412e-004
22882	-1,6099	-0,44474	0,	1,3968e-003
22883	-1,6542	-7,6328e-002	0,	9,8668e-004
22884	-0,32754	1,6367	0,	2,2402e-003
22885	-1,0166	1,403	0,	1,146e-002
22886	-0,677	1,5071	0,	1,0423e-002
22887	1,3035	1,0247	0,	6,7746e-003
22888	-1,2394	-1,2326	0,	1,2879e-003
22889	1,0869	0,43913	0,	1,4193e-002
22890	1,057	0,51048	0,	1,4773e-002
22891	9,2399e-002	-1,1504	0,	1,6089e-002
22892	2,3311e-002	-1,1482	0,	1,0955e-002
22893	-4,1501e-002	-1,1458	0,	7,623e-003
22894	-0,10929	-1,1362	0,	5,5676e-003
22895	-0,30816	-1,1058	0,	4,0224e-003
22896	-0,38608	-1,0961	0,	3,9646e-003
22897	-1,0336	-0,52431	0,	5,6017e-003
22898	-1,0599	-0,44861	0,	5,7383e-003
22899	-0,89943	0,75524	0,	2,5587e-002
22900	-0,94842	0,69526	0,	1,8374e-002
22901	-0,51588	-1,0303	0,	4,6494e-003
22902	-0,51474	-0,96891	0,	5,727e-003
22903	1,0609	-0,51947	0,	7,4854e-004
22904	1,0836	-0,44158	0,	4,5723e-004
22905	0,30202	1,1253	0,	6,6473e-004
22906	0,37291	1,1097	0,	9,4879e-004
22907	1,1242	-0,30281	0,	6,299e-004
22908	1,0746	-0,26015	0,	1,0015e-003
22909	-0,23677	1,1348	0,	1,7447e-002
22910	-0,16583	1,1463	0,	1,1343e-002
22911	0,43631	1,0874	0,	1,4334e-003
22912	0,50787	1,0577	0,	2,2475e-003
22913	-2,9977e-002	1,1612	0,	3,0101e-003
22914	-0,10047	1,1543	0,	6,7095e-003
22915	-0,68759	0,94957	0,	3,6136e-002
22916	-0,74742	0,90304	0,	3,6745e-002
22917	-1,1198	-0,31264	0,	5,4324e-003
22918	-1,0856	-0,38406	0,	5,7065e-003
22919	0,85078	0,79853	0,	1,2616e-002
22920	0,79744	0,85239	0,	1,0859e-002
22921	-1,1407	0,23272	0,	3,8176e-003
22922	-1,1503	0,16076	0,	3,9632e-003
22923	-1,028	0,57096	0,	7,5617e-003
22924	-0,98743	0,639	0,	1,2758e-002
22925	0,43442	-1,0818	0,	3,5805e-002
22926	0,50548	-1,054	0,	3,4637e-002
22927	0,63383	0,98577	0,	5,1316e-003
22928	0,56828	1,0265	0,	3,3791e-003
22929	-1,5078	0,68244	0,	6,8875e-004
22930	-1,548	0,57189	0,	6,6827e-004
22931	1,0256	0,57057	0,	1,5018e-002
22932	0,98424	0,63508	0,	1,5021e-002
22933	0,89843	1,3826	0,	7,6995e-004
22934	0,80507	1,4423	0,	5,0529e-004
22935	0,68293	-1,4983	0,	1,4713e-002
22936	0,56646	-1,5435	0,	1,4583e-002
22937	1,5616	-0,59191	0,	2,1389e-004
22938	1,5124	-0,69066	0,	2,4216e-004
22939	-0,56982	-1,568	0,	7,3834e-004
22940	-0,67905	-1,5171	0,	8,431e-004
22941	0,27165	-1,7359	0,	3,2432e-003
22942	0,32545	-1,6383	0,	7,2099e-003
22943	0,68184	1,5051	0,	3,171e-004
22944	0,57352	1,5458	0,	2,6515e-004
22945	-0,26824	-1,7402	0,	4,9824e-004
22946	-0,32313	-1,6397	0,	6,2698e-004
22947	1,6225	-0,36155	0,	2,2921e-004
22948	1,7156	-0,27951	0,	2,2074e-004
22949	-1,2372	1,0925	0,	7,3917e-003
22950	-1,308	1,0129	0,	4,0202e-003
22951	0,29688	-1,1202	0,	3,2432e-002
22952	0,23146	-1,1344	0,	2,7854e-002
22953	0,25596	-1,0711	0,	3,421e-002
22954	-1,0888	0,43552	0,	3,992e-003
22955	-1,0387	0,38683	0,	5,298e-003
22956	-1,1111	0,37092	0,	3,7632e-003
22957	-0,8115	-0,72312	0,	6,7096e-003
22958	1,106	2,0973e-003	0,	4,9183e-003
22959	-0,62485	-0,89731	0,	6,1404e-003
22960	0,73163	-0,83005	0,	3,0536e-002
22961	-0,78694	1,5613	0,	8,6096e-003
22962	1,6602	0,54187	0,	4,2243e-003
22963	-1,7495	-3,5105e-003	0,	6,8774e-004
22964	1,7554e-003	-1,7586	0,	6,1935e-004
22965	-1,6784	-0,53981	0,	1,1636e-003
22966	-0,2718	1,7326	0,	8,5258e-004
22967	1,7273	1,3534e-003	0,	4,042e-004
22968	1,2353	-1,2328	0,	3,9046e-003
22969	1,4253	1,0294	0,	5,9842e-003
22970	-1,4254	-1,0282	0,	1,3653e-003
22971	-1,1267	0,29784	0,	3,8659e-003
22972	1,0375	0,38907	0,	1,4674e-002
22973	0,3704	-1,104	0,	3,4928e-002
22974	-0,96693	-0,51631	0,	6,6461e-003
22975	-0,44893	-1,0727	0,	4,185e-003
22976	0,98288	-0,51555	0,	1,8574e-003
22977	0,26011	1,0741	0,	7,7471e-004
22978	-0,26536	-1,0622	0,	5,1201e-003
22979	1,1055	-0,37622	0,	4,9571e-004
22980	-0,25912	1,0715	0,	2,4326e-002
22981	-5,0934e-003	-1,0941	0,	1,1817e-002
22982	-1,0592	0,5095	0,	5,108e-003
22983	1,3083e-003	1,1024	0,	3,2893e-003
22984	-0,62657	0,91526	0,	4,0221e-002
22985	-1,0669	-0,26541	0,	6,4366e-003
22986	0,15781	-1,1449	0,	2,1606e-002
22987	-1,0943	0,12704	0,	5,0823e-003
22988	0,73296	0,82942	0,	1,1023e-002
22989	-0,91504	0,63062	0,	1,9258e-002
22990	0,50959	-0,98189	0,	3,8328e-002
22991	0,51159	0,98412	0,	3,7605e-003
22992	0,91331	0,62774	0,	1,5608e-002
22993	-1,663	0,53259	0,	5,1775e-004
22994	1,0221	1,4065	0,	8,2096e-004
22995	0,79114	-1,5551	0,	1,1404e-002
22996	1,5624	-0,79595	0,	2,4252e-004
22997	-0,78854	-1,5629	0,	7,4755e-004
22998	0,43666	-1,59	0,	1,1933e-002
22999	0,53389	1,661	0,	2,0177e-004
23000	-0,43879	-1,6121	0,	6,5548e-004
23001	1,6021	-0,46321	0,	2,1339e-004
23002	-1,2327	1,2196	0,	8,2225e-003
23003	-0,79852	0,85833	0,	3,4949e-002
23004	-0,85365	0,80573	0,	3,0931e-002
23005	-1,3896	0,90355	0,	1,3006e-003
23006	-1,4476	0,80584	0,	7,3058e-004
23007	0,38778	1,0376	0,	1,7251e-003
23008	-0,39386	-1,0259	0,	5,2206e-003
23009	1,0369	-0,39093	0,	5,5758e-004
23010	-1,0255	-0,3948	0,	6,6179e-003
23011	-0,1348	-1,0834	0,	6,477e-003
23012	0,38541	-1,0347	0,	3,9667e-002
23013	-0,12908	1,094	0,	1,1605e-002
23014	-0,98527	0,51289	0,	8,851e-003
23015	0,82879	0,7334	0,	1,4064e-002
23016	0,12513	-1,0909	0,	2,2753e-002
23017	-1,0749	0,25711	0,	4,9553e-003
23018	0,62726	0,91392	0,	7,1771e-003
23019	0,98377	0,51249	0,	1,5696e-002
23020	0,78914	1,5608	0,	2,9858e-004
23021	0,53698	-1,6666	0,	1,0606e-002
23022	-0,53491	-1,678	0,	5,4409e-004
23023	1,6714	-0,54813	0,	1,8916e-004
23024	-0,83024	0,73738	0,	3,2295e-002
23025	-1,5655	0,78846	0,	5,8603e-004
23026	1,3723	-1,2752	0,	1,5245e-003
23027	1,2757	-1,3734	0,	3,5847e-003
23028	-1,3791	-1,2755	0,	1,047e-003
23029	-1,2761	-1,3696	0,	9,7649e-004
23030	1,3831	1,2762	0,	2,44e-003
23031	1,2738	1,3638	0,	1,3636e-003
23032	1,8596	-6,9796e-002	0,	2,5696e-004
23033	1,8677	7,1149e-002	0,	3,4591e-004
23034	6,8056e-002	-1,8794	0,	4,5526e-004
23035	-6,6301e-002	-1,8792	0,	3,9942e-004
23036	9,3842e-002	1,0477	0,	1,8572e-003
23037	0,15859	1,0405	0,	1,0522e-003
23038	1,0497	-9,2397e-002	0,	3,6398e-003
23039	1,0415	-0,15804	0,	2,5407e-003
23040	0,62507	-0,84937	0,	3,8659e-002
23041	0,56879	-0,88719	0,	4,0188e-002
23042	-1,0479	-3,3884e-002	0,	6,8544e-003
23043	-1,05	3,1042e-002	0,	6,5245e-003
23044	-0,87861	-0,57055	0,	7,4951e-003
23045	-0,83833	-0,62139	0,	7,5544e-003
23046	0,84536	-0,62498	0,	1,376e-002
23047	0,8867	-0,57168	0,	7,7925e-003
23048	-1,0435	1,5571	0,	7,9591e-003
23049	-1,1503	1,4627	0,	8,7225e-003
23050	-0,57066	-0,87905	0,	7,0067e-003
23051	-0,62275	-0,8409	0,	7,2053e-003
23052	1,0408	0,15896	0,	1,0592e-002
23053	1,049	9,4062e-002	0,	8,5607e-003
23054	-0,62541	0,84997	0,	4,4921e-002
23055	-0,56972	0,88793	0,	4,3893e-002
23056	-0,45794	0,9493	0,	4,098e-002
23057	-0,51809	0,91919	0,	4,2361e-002
23058	-1,3773	1,2732	0,	4,6681e-003
23059	-1,268	1,3622	0,	7,8809e-003
23060	-0,50938	1,8086	0,	2,795e-003
23061	-0,63806	1,7645	0,	4,7336e-003
23062	1,7632	0,64274	0,	3,3274e-003
23063	1,801	0,51119	0,	2,254e-003
23064	-1,8121	-0,51031	0,	8,5121e-004
23065	-1,7704	-0,64153	0,	9,3402e-004
23066	-1,8601	0,21758	0,	4,4651e-004
23067	-1,8385	0,35165	0,	4,2094e-004
23068	0,35255	1,8377	0,	1,651e-004
23069	0,21773	1,8571	0,	1,7434e-004
23070	-0,73336	0,83258	0,	4,0245e-002
23071	-1,4236	1,0212	0,	1,6564e-003
23072	-3,4953e-002	-1,0458	0,	1,2158e-002
23073	2,9859e-002	-1,0482	0,	1,7304e-002
23074	0,88779	0,57022	0,	1,6289e-002
23075	0,84866	0,62536	0,	1,5917e-002
23076	9,0101e-002	-1,0446	0,	2,3082e-002
23077	0,15551	-1,039	0,	2,9971e-002
23078	-0,80112	-0,66891	0,	7,6001e-003
23079	-0,75911	-0,71709	0,	7,5774e-003
23080	0,81145	0,67288	0,	1,5246e-002
23081	0,76607	0,7234	0,	1,4026e-002
23082	0,80811	-0,67246	0,	1,9856e-002
23083	0,76455	-0,72401	0,	2,6724e-002
23084	-0,71651	-0,75972	0,	7,5058e-003
23085	-0,67024	-0,80365	0,	7,3536e-003
23086	-1,0463	9,1284e-002	0,	6,3342e-003
23087	-1,0407	0,15624	0,	6,1368e-003
23088	-0,84958	0,62736	0,	2,6783e-002
23089	-0,8886	0,5711	0,	1,9334e-002
23090	-1,0443	-9,4125e-002	0,	7,0361e-003
23091	-1,0376	-0,16053	0,	7,2172e-003
23092	-9,2533e-002	1,0473	0,	1,133e-002
23093	-0,15789	1,0393	0,	1,7954e-002
23094	-1,0268	-0,2199	0,	7,39e-003
23095	-1,0111	-0,28473	0,	7,5046e-003
23096	1,0299	0,21832	0,	1,2243e-002
23097	1,0154	0,28248	0,	1,3781e-002
23098	-0,95101	0,45798	0,	9,5642e-003
23099	-0,91981	0,51944	0,	1,4112e-002
23100	-0,90982	-0,51889	0,	7,6303e-003
23101	-0,94267	-0,46194	0,	7,6266e-003
23102	0,91796	-0,52005	0,	4,4414e-003
23103	0,95007	-0,4608	0,	1,9864e-003
23104	0,51865	0,91904	0,	5,511e-003
23105	0,45824	0,95024	0,	3,9024e-003
23106	-0,51903	-0,9103	0,	6,9205e-003
23107	-0,46101	-0,94376	0,	6,7164e-003
23108	-0,21725	1,0284	0,	2,4775e-002
23109	-0,28193	1,0139	0,	3,094e-002
23110	-0,99317	-0,34235	0,	7,5918e-003
23111	-0,96743	-0,40691	0,	7,6576e-003
23112	0,99679	-0,34042	0,	8,1949e-004
23113	0,97488	-0,40578	0,	1,1391e-003
23114	0,40323	0,97504	0,	2,7996e-003
23115	0,33982	0,99734	0,	1,918e-003
23116	-0,34314	-0,99205	0,	6,2982e-003
23117	-0,40599	-0,96856	0,	6,5352e-003
23118	3,3168e-002	1,0514	0,	3,3818e-003
23119	0,50963	-1,8085	0,	7,1203e-003
23120	0,63943	-1,7621	0,	9,5661e-003
23121	-0,35646	1,8448	0,	8,6575e-004
23122	-0,22157	1,8642	0,	3,7899e-004
23123	1,0534	-3,1723e-002	0,	4,9359e-003
23124	1,0526	3,382e-002	0,	6,7136e-003
23125	0,67259	-0,81217	0,	3,5846e-002
23126	-1,8482	-0,35739	0,	7,4182e-004
23127	-1,866	-0,22259	0,	6,4834e-004
23128	-1,7651	0,6379	0,	4,1609e-004
23129	-1,8023	0,50542	0,	4,1274e-004
23130	0,50632	1,8015	0,	1,6474e-004
23131	0,63834	1,764	0,	1,6943e-004
23132	1,8082	-0,51509	0,	1,6045e-004
23133	1,7676	-0,64379	0,	1,6785e-004
23134	-0,50733	-1,8133	0,	4,0164e-004
23135	-0,63836	-1,7692	0,	4,4664e-004
23136	0,45698	-0,94904	0,	4,2958e-002
23137	0,51713	-0,9184	0,	4,1649e-002
23138	1,0306	-0,21739	0,	1,724e-003
23139	0,28222	1,0153	0,	1,316e-003
23140	0,21794	1,0295	0,	9,9896e-004
23141	-0,40292	0,97411	0,	3,8789e-002
23142	-0,33954	0,9959	0,	3,5831e-002
23143	-1,8716	6,5982e-002	0,	4,9218e-004
23144	-1,8778	-6,9492e-002	0,	5,4795e-004
23145	6,6114e-002	1,8687	0,	2,0393e-004
23146	-6,8454e-002	1,876	0,	2,5298e-004
23147	0,78776	-1,7009	0,	9,1944e-003
23148	0,91211	-1,6358	0,	8,2763e-003
23149	1,702	0,79107	0,	4,4246e-003
23150	1,6409	0,91383	0,	4,8506e-003
23151	-1,7092	-0,78986	0,	1,0106e-003
23152	-1,645	-0,91333	0,	1,0549e-003
23153	1,7082	-0,7889	0,	1,8685e-004
23154	1,6398	-0,90802	0,	2,3049e-004
23155	0,78344	1,7045	0,	2,0287e-004
23156	0,90667	1,6418	0,	2,503e-004
23157	-0,90606	-1,6388	0,	6,2142e-004
23158	-0,78347	-1,7097	0,	5,2319e-004
23159	1,848	-0,2214	0,	1,8831e-004
23160	-0,21791	-1,8676	0,	3,9283e-004
23161	1,8559	0,22426	0,	5,9208e-004
23162	1,8372	0,35827	0,	1,0872e-003
23163	0,22118	-1,8676	0,	1,1699e-003
23164	-0,90928	1,6395	0,	6,9302e-003
23165	-0,78639	1,7033	0,	6,1358e-003
23166	1,5562	-1,0451	0,	3,0932e-004
23167	1,4752	-1,1549	0,	4,7919e-004
23168	-1,1557	-1,4725	0,	8,5837e-004
23169	1,1535	1,4667	0,	6,7066e-004
23170	1,4836	1,1585	0,	3,9301e-003
23171	1,5585	1,0481	0,	4,7282e-003
23172	1,158	-1,4739	0,	6,093e-003
23173	-1,5626	-1,0476	0,	1,0858e-003
23174	-1,4796	-1,1578	0,	1,0895e-003
23175	-0,72399	0,76801	0,	4,2945e-002
23176	-0,76659	0,72538	0,	3,9066e-002
23177	-0,21988	-1,0229	0,	6,4952e-003
23178	-0,16052	-1,0338	0,	7,2908e-003
23179	0,67302	0,81154	0,	1,0913e-002
23180	0,62554	0,84878	0,	9,1938e-003
23181	0,97508	0,40342	0,	1,5674e-002
23182	0,95032	0,45846	0,	1,6128e-002
23183	0,33792	-0,99597	0,	4,3058e-002
23184	0,2803	-1,0139	0,	4,0267e-002
23185	-0,99801	0,33834	0,	6,5015e-003
23186	-1,016	0,28072	0,	6,1528e-003
23187	-1,5618	1,0435	0,	6,0854e-004
23188	-1,6454	0,9064	0,	4,8639e-004
23189	-3,186e-002	1,051	0,	6,9006e-003
23190	-9,5626e-002	-1,0421	0,	9,1736e-003
23191	0,919	0,51856	0,	1,6348e-002
23192	0,57028	0,88778	0,	7,1986e-003
23193	0,72191	-0,76661	0,	3,2037e-002
23194	0,72347	0,76603	0,	1,2727e-002
23195	-0,81238	0,67488	0,	3,2971e-002
23196	-0,6729	0,81272	0,	4,4901e-002
23197	-1,0299	0,2156	0,	6,1852e-003
23198	0,21487	-1,0281	0,	3,5641e-002
23199	0,99748	0,34011	0,	1,4858e-002
23200	0,40194	-0,9738	0,	4,3559e-002
23201	-0,97577	0,40294	0,	7,4343e-003
23202	1,0148	-0,28281	0,	1,1227e-003
23203	-0,28554	-1,0101	0,	6,2566e-003
23204	-1,4802	1,1528	0,	1,5497e-003
23205	1,8444	-0,36132	0,	1,6467e-004
23206	-0,35355	-1,8495	0,	3,8073e-004
23207	0,35671	-1,8447	0,	3,2755e-003
23208	-1,0431	-1,5552	0,	7,4694e-004
23209	1,0437	1,5582	0,	4,0445e-004
23210	-1,7057	0,78301	0,	4,5229e-004
23211	1,0464	-1,5534	0,	7,2555e-003
